source	attribute_name	cluster_id	predicate_name	top1	top2	top3
www.price-hunt.com	focusing sysetm	6	auto_focus_mode	('Servo af, Continuous af, Manual', 1)	('Fast Hybrid af (Phase-Detection af / Contrast-Detection af)', 1)	('1-Point af (Fixed to Centre), Aiaf (Face Detection / 9-Point)', 1)
www.flipkart.com	auto focus	6	auto_focus_mode	('Yes', 46)	('Contrast Detect AF', 11)	('TTL Phase Detection', 10)
www.canon-europe.com	af modes	6	auto_focus_mode	('Single, Continuous', 9)	('Single, Continuous (Auto mode only), Servo AF/AE¹, Tracking AF¹. ¹ Some settings limit availability.', 6)	('¹ Some settings limit availability.. Single, Continuous (Auto mode only), Servo AF/AE¹, Tracking AF¹', 5)
www.alibaba.com	auto focus	6	auto_focus_mode	('Auto / Semi-automatic / Manual', 27)		
www.mypriceindia.com	auto focus	6	auto_focus_mode	('Yes, Contrast Detect AF', 38)	('Yes', 24)	('Yes, TTL', 18)
www.camerafarm.com.au	autofocus system	6	auto_focus_mode	('Hybrid autofocus (phase detection/contrast-detect AF) AF-assist illuminator', 14)	('Nikon Multi-CAM 1000 autofocus sensor module with TTL phase detection', 3)	('Nikon Advanced Multi-CAM 3500FX autofocus sensor module with TTL phase detection', 1)
www.ilgs.net	auto focusing af modes	6	auto_focus_mode	('Continuous Auto Focus, Face detection, Servo Auto Focus, Single Auto Focus, Tracking Auto Focus', 12)	('Continuous Auto Focus, Single Auto Focus', 6)	('Face detection, Face tracking', 4)
www.price-hunt.com	auto focus	6	auto_focus_mode	('Auto Focus', 64)	('Contrast Detect af', 38)	('Ttl', 23)
www.eglobalcentral.co.uk	focus type	62	auto_focus_mode	('Auto & Manual', 23)	('manual focus only', 1)	('MF (Manual Focus only)', 1)
www.flipkart.com	focus	62	auto_focus_mode	('Auto', 7)	('Auto & Manual', 2)	
www.alibaba.com	focusing system	62	auto_focus_mode	('Manual', 2)	('Auto/Manual', 1)	
www.alibaba.com	focus control	62	auto_focus_mode	('Auto / Manual', 266)	('Manual', 149)	('Auto', 127)
www.price-hunt.com	focus mode	62	auto_focus_mode	('Autofocus, dmf (Direct Manual Focus), Manual Focus', 6)	('Af.a (Auto), af.s (Single, Focus Lock, Focus / Shutter Priority Selectable), af.c (Continuous, Focus / fps Priority Selectable), Manual', 4)	('Manual Focus, dmf (Direct Manual Focus), Autofocus', 2)
www.camerafarm.com.au	focus modes	62	auto_focus_mode	('Auto (AF) Auto AF-S/AF-C selection (AF-A) Single-Servo AF (AF-S) Continuous-Servo (AF-C) Full-time Servo (AF-F) Manual Focus (MF)', 14)	('Auto AF-S/AF-C selection (AF-A)\nContinuous-servo (AF-C)\nFace-Priority AF available in Live View only and D-Movie only\nFull-time Servo (AF-A) available in Live View only\nManual focus (M): Electronic rangefinder can be used\nNormal area\nSingle-servo AF (AF-S)\nWide area', 3)	('Single AF (S-AF) / Continuous AF (C-AF) / Manual Focus (MF) / S-AF + MF / AF tracking (C-AF + TR)', 1)
www.buzzillions.com	focus modes	62	auto_focus_mode	('Auto', 4)	('Auto Focus', 3)	('Center AF. Spot. 9 point AF', 2)
www.flipkart.com	focus mode	62	auto_focus_mode	('Multi-point AF, Center Weighted AF, Spot AF, Flexible Spot AF (Tracking Focus and Face Tracking Focus)', 7)	('Single, Continuous (Auto Mode Only), Servo AF / AE, Tracking AF', 7)	('Center Weighted AF, Multi Point AF, Flexible Spot AF (Tracking Focus), Flexible Spot AF (Face Tracking Focus)', 2)
www.price-hunt.com	focus	62	auto_focus_mode	('Auto / Manual', 50)	('Auto', 30)	('Ttl Phase-Detection System', 3)
cammarkt.com	focus type	62	auto_focus_mode	('Autofocus & Manual Focus\nA CCD sensor will provide a sharper more precise image, but is generally more power consuming. CMOS sensors are generally more energy efficient and are creating better and better images as technology develops.', 32)	('Autofocus\nA CCD sensor will provide a sharper more precise image, but is generally more power consuming. CMOS sensors are generally more energy efficient and are creating better and better images as technology develops.', 18)	('Autofocus & Manual Focus', 14)
www.eglobalcentral.co.uk	focus	62	auto_focus_mode	('Auto', 4)	('Auto / Manual', 2)	
www.cambuy.com.au	focusarea selection	62	auto_focus_mode	('Face priority, manual with 99 focus areas, center, subject tracking, target finding AF', 9)	('Face priority, center, manual with 99 focus areas, subject tracking, target finding AF', 8)	('Center, face detection', 3)
www.cambuy.com.au	focus		auto_focus_mode	('Focusing Area Normal: 50 cm - infinity/AF Macro / MF / Intelligent Auto / Motion Picture: Wide 3 cm - infinity / Tele 30 cm - infinity. AFS (Single) / AFF (Flexible) / AFC (Continuous) / MF/Normal / AF Macro, Quick AF On / Off (on in Intelligent Auto), Low Light AF, AF/AE Lock Button, AF Area Select, AF Tracking, Eye Sensor AF, Focus Peaking, One Shot AF (Set the Fn button in custom menu to AF-ON)', 1)	('Normal / AF Macro / Macro Zoom / MF/Quick AF On / Off (on in Intelligent Auto), Continuous AF (only for motion picture)/AF/AE Lock Button (Set the Fn button in custom menu to AF/AE lock)/Focus Peaking, One Shot AF (Set the Fn button in custom menu to AF-ON), AF Area Select, AF Tracking. Focusing Area\nNormal: Wide 50cm - infinity / Tele 200cm - infinity/AF Macro / MF / Intelligent Auto / Motion Picture: Wide 3 cm - infinity / Tele 200 cm - infinity', 1)	('AFS (Single) / AFF (Flexible) / AFC (Continuous) / MF/Normal / AF Macro / Macro Zoom, Quick AF On / Off (on in Intelligent Auto), Low Light AF, AF/AE Lock Button, AF Area Select, AF Tracking, Eye Sensor AF, Focus Peaking, One Shot AF (Set the Fn button in custom menu to AF-ON). Focusing Area\nNormal: Wide 30 cm - infinity / Tele 100 cm - infinity/AF Macro / MF / Intelligent Auto / Motion Picture: Wide 3 cm - infinity / Tele 100 cm - infinity', 1)
www.cambuy.com.au	af system points	6	auto_focus_points	('AiAF (Face Detection / 9-point), 1-point AF (fixed to centre)', 13)	('AiAF (31-point, Face Detection or Touch AF with Object and Face Select and Track), 1-point AF (any position is available or fixed centre)', 2)	('9 AF points (f/5.6 cross type at centre)', 2)
www.ebay.com	afarea modes	6	auto_focus_points	('Single-point AF, 9-, 21- or 39-point dynamic-area AF, 3D-tracking, auto-area AF', 4)		
www.ebay.com	dynamic af mode	6	auto_focus_points	('Yes', 2)	('Number of AF points: 11 (3D-tracking)', 1)	('Number of AF points: 9, 21, 39 and 39 (3D-tracking)', 1)
www.camerafarm.com.au	af system points	6	auto_focus_points	('AiAF (Face Detection / 9-point), 1-point AF (fixed to centre)', 5)	('Peripheral Cross type AF points will not function as a cross type AF points with the following lenses: EF 35-80mm f4-5.6 (II/III/USM), EF35-105mm f4.5-5.6 (USM). EF 80-200mm f4.5-5.6 (II). 19 cross-type AF points (extra sensitivity at f/2.8 at centre)', 3)	('19 cross-type AF points (extra sensitivity at f/2.8 at centre). Peripheral Cross type AF points will not function as a cross type AF points with the following lenses: EF 35-80mm f4-5.6 (II/III/USM), EF35-105mm f4.5-5.6 (USM). EF 80-200mm f4.5-5.6 (II)', 1)
www.canon-europe.com	af system points	6	auto_focus_points	('AiAF (Face Detection / 9-point), 1-point AF (fixed to centre)', 30)	('AiAF (Face Detection / 9-point), 1-point AF (fixed to centre or Face Select and Track)', 12)	('Face Detection, 1-point AF (fixed to centre)', 8)
www.cambuy.com.au	afarea mode	6	auto_focus_points	('Face-priority AF, wide-area AF, normal-area AF, subject-tracking AF. Single-point AF, dynamic-area AF, auto-area AF, 3D-tracking (11 points)', 6)	('Single-point AF; 9-, 21-, or 39-point dynamic-area AF, 3D-tracking, auto-area AF', 4)	('Face-priority AF, wide-area AF, normal-area AF, subject-tracking AF. Single-point AF, 9-, 21-, or 39- point dynamic-area AF, 3D-tracking, auto-area AF', 3)
www.cambuy.com.au	af points	6	auto_focus_points	('9 AF points', 8)	('19 AF points, all cross type', 4)	
www.ebay.com	afarea mode	6	auto_focus_points	('Single-point AF, dynamic-area AF, auto-area AF, 3D-tracking (11 points)', 3)	('Face-priority AF, wide-area AF, normal-area AF, subject-tracking AF. Single-point AF; 9-, 21-, or 39-point dynamic-area AF, 3D-tracking, auto-area AF', 1)	('9, 21 or 39 point Dynamic-area AF\nAuto-area AF\nSingle-point AF\n3D-tracking (39 points)', 1)
www.canon-europe.com	af system  points	6	auto_focus_points	('AiAF (Face Detection / 9-point), 1-point AF (fixed to centre or Face Select and Track)', 9)	('9-point AiAF, 1-point AF (Fixed centre)', 4)	('AiAF (Face Detection / 9-point), 1-point AF (Any position is available or fixed centre)', 2)
www.flipkart.com	focusing sysetm	6	auto_focus_points	('AiAF (Face Detection / 9-point), 1-point AF (Fixed to Centre)', 7)		
www.cambuy.com.au	autofocus	6	auto_focus_points	('Nikon Multi-CAM 4800 autofocus sensor module with TTL phase detection, fine-tuning, and 39 focus points (including 9 cross-type sensors; the center 33 points are available at apertures slower than f/5.6 and faster than f/8, while the center 7 focus points are available at f/8)', 4)	('Nikon Multi-CAM 1000 autofocus sensor module with TTL phase detection, 11 focus points (including one cross-type sensor), and AF-assist illuminator (range approx. 0.5-3 m/1 ft 8 in.-9 ft 10 in.). Contrast-detect AF anywhere in frame (camera selects focus point automatically when face-priority AF or subject-tracking AF is selected)', 4)	('Contrast-detect AF anywhere in frame (camera selects focus point automatically when face-priority AF or subject-tracking AF is selected). Nikon Multi-CAM 4800DX autofocus sensor module with TTL phase detection, 39 focus points (including 9 cross-type sensor), and AF-assist illuminator (range approx. 0.5-3 m/1 ft 8 in.-9 ft 10 in.)', 3)
www.ilgs.net	auto focus af points selection	6	auto_focus_points	('Auto', 4)	('Auto, Manual', 4)	
www.canon-europe.com	af point selection	6	auto_focus_points	('Size (Normal, Small)', 80)	('Manual selection using FlexiZone AF/AE, Size (Normal, Small)', 15)	('Manual selection using FlexiZone AF/AE', 3)
www.camerafarm.com.au	dynamic af mode	6	auto_focus_points	('Number of AF points: 11 (3D-tracking)', 3)	('Number of AF points: 9, 21, 51 and 51 (3D-tracking)', 1)	
www.ilgs.net	auto focus af points	6	auto_focus_points	('9', 10)	('19', 2)	('1', 2)
www.cambuy.com.au	af point selection	6	auto_focus_points	('Size (Normal, Small)', 10)	('Automatic selection: 65 point AF Manual selection: Single point AF (65 cross type only, 21 or 9 points selectable) Manual selection: Spot AF Manual selection: AF point Expansion 4 points (up, down, left, right) Manual selection: AF point Expansion surrounding 8 points Manual selection: Zone AF Manual selection: Large Zone AF AF points can be selected separately for vertical and horizontal shooting', 3)	('Automatic selection, Manual selection', 2)
www.shopmania.in	number of focus points	19	auto_focus_points	('9', 113)	('11', 37)	('23', 19)
www.camerafarm.com.au	focus point	19	auto_focus_points	('Can be selected from 11 focus points', 3)		
www.ebay.com	focus point	19	auto_focus_points	('Can be selected from 11 focus points', 5)	('Can be selected from 39 or 11 focus points', 5)	
www.alibaba.com	focus point	19	auto_focus_points	('Can be selected from 39 or 11 focus points', 2)	('Can be selected from 51 or 11 focus points', 1)	
www.cambuy.com.au	focus point	19	auto_focus_points	('Can be selected from 39 or 11 focus points', 11)	('Can be selected from 11 focus points', 7)	('Can be selected from 51 or 11 focus points', 3)
www.mypriceindia.com	other focus features	62	auto_focus_points	('No. Of Focus Points(11)', 7)	('Focal Length Multiplier (1.5x), No. Of Focus Points (11)', 7)	('Focal Length Multiplier (1.5x), No. Of Focus Points (39)', 6)
www.cambuy.com.au	focusarea selection	62	auto_focus_points	('Face priority, manual with 99 focus areas, center, subject tracking, target finding AF', 9)	('Face priority, center, manual with 99 focus areas, subject tracking, target finding AF', 8)	('Center, face detection', 3)
www.ebay.com	battery chemistry	25	battery_chemistry	('Lithium Ion (Li-Ion)', 7)		
www.buzzillions.com	compatible battery	25	battery_chemistry	('AA Batteries', 17)	('EN-EL12 XtraPower. EN-EL12', 13)	('NP-FW50', 10)
www.cambuy.com.au	battery	25	battery_chemistry	('One rechargeable Li-ion EN-EL14a battery', 12)	('Li-ion Battery Pack (7.2V, 1025mAh) (Included) / Battery Charger', 7)	('Lithium Ion LP-E8', 5)
www.pcconnection.com	battery technology	25	battery_chemistry	('Lithium ion', 37)	('Alkaline', 1)	('Lithium', 1)
www.ilgs.net	battery technology	25	battery_chemistry	('Lithium-Ion (Li-Ion)', 35)	('Alkaline', 2)	('Lithium', 1)
www.canon-europe.com	batteries	25	battery_chemistry	('Rechargeable Li-ion Battery NB-4L (battery and charger supplied)', 18)	('Rechargeable Li-ion Battery NB-5L (battery and charger supplied)', 15)	('Rechargeable Li-ion Battery NB-6L (battery and charger supplied)', 14)
www.eglobalcentral.co.uk	battery	25	battery_chemistry	('EN-EL14', 20)	('Lithium-Ion EN-EL14a or EN-EL14 rechargeable battery & charger', 15)	('LP-E8', 11)
www.henrys.com	battery	25	battery_chemistry	('NP-BX1', 18)	('Rechargeable Lithium Ion Battery Pack', 15)	('EN-EL19', 8)
www.buzzillions.com	battery type	25	battery_chemistry	('Lithium Ion (Li-Ion)', 4)	('Rechargeable Li-Ion Battery', 1)	
www.cambuy.com.au	batteries	25	battery_chemistry	('Rechargeable Li-ion Battery NB-11LH (battery and charger supplied)', 5)	('Rechargeable Li-ion Battery NB-6LH (battery and charger supplied)', 4)	('Rechargeable Li-ion Battery NB-11L (battery and charger supplied)', 4)
www.pricedekho.com	supplied battery	25	battery_chemistry	('NA', 13)	('Li-ion Battery', 12)	('1 x Rechargeable Li-ion Battery (LP-E8)', 3)
www.walmart.com	battery type	25	battery_chemistry	('Lithium Ion', 40)	('Alkaline', 11)	('Does Not Contain a Battery', 9)
www.shopmania.in	battery	25	battery_chemistry	('Li-Ion', 504)	('NiMH', 55)	('AA', 5)
www.ilgs.net	battery type	25	battery_chemistry	('BP1130', 4)	('NP-BN', 4)	('Rechargeable Lithium-ion Battery D-LI 109', 3)
cammarkt.com	battery type	25	battery_chemistry	('Rechargeable Li-Ion Battery', 19)	('Proprietary Li-Ion', 6)	('Proprietary Lithium', 4)
www.price-hunt.com	battery type	25	battery_chemistry	('Lithium Battery', 205)	('Lithium-ion', 33)	('Aa Alkaline Battery', 27)
www.cambuy.com.au	battery life cipa standard	25	battery_duration	('Approx. 320 images with H-H020A / Approx. 350 images with H-FS1442A', 5)	('330 shots (CIPA Test Standard)', 4)	('Approx. 340 images with H-FS14140', 3)
www.cambuy.com.au	battery life	25	battery_duration	('Approx. 670 shots (at 23°C, AE 50%, FE 50%) (5)Approx. 640 (at 0°C, AE 50%, FE 50%)', 3)	('Approx. 230 shots Eco Mode: Approx. 310 shots Approx. 300min. playback', 3)	('Approx. 500 (at 23°C, AE 50%, FE 50%)¹ Approx. 410 (at 0°C, AE 50%, FE 50%)', 2)
www.ilgs.net	battery life cipa standard	25	battery_duration	('300 shots', 4)	('190 shots', 4)	('380 shots', 4)
www.ilgs.net	battery life max	25	battery_duration	('2.66h', 3)	('3.5h', 2)	('280h', 2)
cammarkt.com	battery life	25	battery_duration	('300 Images\nThe method by which your camera will communicate with your computer or other video device. Different methods enable you to download photos at varying speeds. Make sure the interface you want is also compatible with the computer you want to use it with.', 4)	('1,600 Images\nThe method by which your camera will communicate with your computer or other video device. Different methods enable you to download photos at varying speeds. Make sure the interface you want is also compatible with the computer you want to use it with.', 3)	('1,100 Images\nThe method by which your camera will communicate with your computer or other video device. Different methods enable you to download photos at varying speeds. Make sure the interface you want is also compatible with the computer you want to use it with.', 3)
www.buzzillions.com	compatible battery	25	battery_type	('AA Batteries', 17)	('EN-EL12 XtraPower. EN-EL12', 13)	('NP-FW50', 10)
www.cambuy.com.au	battery	25	battery_type	('One rechargeable Li-ion EN-EL14a battery', 12)	('Li-ion Battery Pack (7.2V, 1025mAh) (Included) / Battery Charger', 7)	('Lithium Ion LP-E8', 5)
www.canon-europe.com	batteries	25	battery_type	('Rechargeable Li-ion Battery NB-4L (battery and charger supplied)', 18)	('Rechargeable Li-ion Battery NB-5L (battery and charger supplied)', 15)	('Rechargeable Li-ion Battery NB-6L (battery and charger supplied)', 14)
www.eglobalcentral.co.uk	battery	25	battery_type	('EN-EL14', 20)	('Lithium-Ion EN-EL14a or EN-EL14 rechargeable battery & charger', 15)	('LP-E8', 11)
www.henrys.com	battery	25	battery_type	('NP-BX1', 18)	('Rechargeable Lithium Ion Battery Pack', 15)	('EN-EL19', 8)
www.cambuy.com.au	batteries	25	battery_type	('Rechargeable Li-ion Battery NB-11LH (battery and charger supplied)', 5)	('Rechargeable Li-ion Battery NB-6LH (battery and charger supplied)', 4)	('Rechargeable Li-ion Battery NB-11L (battery and charger supplied)', 4)
www.pricedekho.com	supplied battery	25	battery_type	('NA', 13)	('Li-ion Battery', 12)	('1 x Rechargeable Li-ion Battery (LP-E8)', 3)
www.shopmania.in	battery	25	battery_type	('Li-Ion', 504)	('NiMH', 55)	('AA', 5)
www.ilgs.net	battery type	25	battery_type	('BP1130', 4)	('NP-BN', 4)	('Rechargeable Lithium-ion Battery D-LI 109', 3)
cammarkt.com	battery type	25	battery_type	('Rechargeable Li-Ion Battery', 19)	('Proprietary Li-Ion', 6)	('Proprietary Lithium', 4)
www.price-hunt.com	battery type	25	battery_type	('Lithium Battery', 205)	('Lithium-ion', 33)	('Aa Alkaline Battery', 27)
buy.net	battery model supported	25	battery_type	('NP-W126', 5)	('NP-45A / NP-45B', 4)	('EN-EL20', 4)
www.wexphotographic.com	battery model	25	battery_type	('EN-EL19', 16)	('NP-BX1', 12)	('EN-EL12', 8)
www.ukdigitalcameras.co.uk	brand	5	brand	('Nikon', 34)	('Canon', 25)	('Panasonic', 18)
www.shopmania.in	brand	5	brand	('Nikon', 134)	('Canon', 122)	('Sony', 95)
www.gosale.com	manufacturer	5	brand	('Canon', 183)	('Nikon', 160)	('Sony', 135)
cammarkt.com	brand	5	brand	('Nikon', 50)	('Pentax', 46)	('Canon', 42)
www.pricedekho.com	brand	5	brand	('Nikon', 34)	('Canon', 18)	('Sony', 13)
www.pricedekho.com	brand	5	brand	('Nikon', 34)	('Canon', 18)	('Sony', 13)
www.ebay.com	brand	5	brand	('Canon', 3580)	('Nikon', 2959)	('Sony', 1866)
www.flipkart.com	brand	5	brand	('Nikon', 50)	('Canon', 26)	('Sony', 23)
cammarkt.com	manufacturer	5	brand	('Nikon', 54)	('Pentax', 53)	('Canon', 48)
www.ilgs.net	manufacturer	5	brand	('Canon', 28)	('Sony', 16)	('Nikon', 14)
www.camerafarm.com.au	brand	5	brand	('Nikon Web Site', 49)	('Canon Web Site', 33)	('Sony Web Site', 10)
www.price-hunt.com	brand	5	brand	('Sony', 83)	('Panasonic', 45)	('Canon', 43)
buy.net	brand name	5	brand	('Fujifilm', 16)	('Nikon', 10)	('Panasonic', 10)
www.ukdigitalcameras.co.uk	brand		brand	('Nikon', 34)	('Canon', 25)	('Panasonic', 18)
www.pricedekho.com	brand		brand	('Nikon', 34)	('Canon', 18)	('Sony', 13)
www.shopmania.in	product name		brand	('Samsung ES95', 1)	('Canon PowerShot G15', 1)	('Panasonic DMC-FH2', 1)
www.alibaba.com	dimensions	46	camera_depth	('Φ127×97.5 (5.0” × 3.8”)', 334)	('Φ111 × 82 (4.4” × 3.2”)', 308)	('99.3×96.7×52.8mm', 252)
www.canon-europe.com	dimensions	46	camera_depth	('87.0 x 57.0 x 27.8 mm', 3)	('96.1 x 45.1 x 23.9 mm (excluding protrusions)', 2)	('101.0 x 64.0 x 31.5 mm', 2)
www.price-hunt.com	dimensions	46	camera_depth	('128.6 (w) x 95.5 (h) x 77.7 (d) mm', 4)	('129.54 (w) x 96.52 (h) x 71.12 (d) mm', 4)	('5.10 (w) x 3.93 (h) x 3.07 (d) Inch', 4)
www.shopbot.com.au	dimensions	46	camera_depth	('152 x 116 x 76 mm', 7)	('125 x 96 x 77 mm', 7)	('140 x 82 x 43 mm', 6)
www.mypriceindia.com	dimensions	46	camera_depth	('106.5 (W) x 61.65 (H) x 21.65 (D) mm', 2)	('97.9 (W) x 56.6 (H) x 20.6 (D) mm', 2)	('92.9 (W) x 52.4 (H) x 21.6 (D) mm', 2)
www.cambuy.com.au	dimensions wxhxd	46	camera_depth	('130.4 × 93.5 × 63.1 mm (CIPA guideline compliant, excluding protrusions)', 4)	('148.6 x 112.4 x 78.2mm', 3)	('129.6 x 99.7 x 77.9 mm', 2)
buy.net	depth	46	camera_depth	('0.9 in', 24)	('1.1 in', 21)	('1 in', 16)
www.cambuy.com.au	dimensions w x h x d	46	camera_depth	('Approx. 124 x 98 x 75.5 mm (4.9 x 3.9 x 3 in.)', 7)	('122.60x 70.7 x 54.6 mm / 4.83 x 2.78 x 2.15 inch', 5)	('Approx. 125 x 98 x 76 mm (49.2 x 3.9 x 3 in.)', 5)
www.shopmania.in	depth	46	camera_depth	('20 mm', 28)	('19 mm', 22)	('18 mm', 19)
www.pricedekho.com	dimensions	46	camera_depth	('5.24 x 3.92 x 3.14 Inches', 3)	('117 x 34.7 x 61 mm', 3)	('77.1 x 51.3 x 17.5 mm', 3)
www.buzzillions.com	depth inches	46	camera_depth	('0.8', 15)	('0.7', 12)	('2.9', 9)
www.gosale.com	dimensions	46	camera_depth	('4.5 x 1 x 3 in.', 6)	('3.4 x 2.1 x 0.8 in.', 4)	('3.4 x 0.9 x 2.2 in.', 4)
www.canon-europe.com	dimensions wxhxd	46	camera_depth	('113.3 x 73.2 x 45.8 mm', 2)	('94.7 x 61.7 x 29.8 mm', 2)	('94.4 x 54.2 x 20.1 mm', 2)
www.ilgs.net	depth	46	camera_depth	('7.88 cm', 3)	('4.07 cm', 3)	('2.6 cm', 3)
www.pcconnection.com	physical dimensions	46	camera_depth	('3.9"h x 4.9"w x 3.0"d', 3)	('4.4"h x 5.6"w x 3.2"d', 3)	('2.3"h x 3.9"w x 0.9"d', 3)
www.eglobalcentral.co.uk	dimensions w x h x d	46	camera_depth	('125 x 98 x 76 mm (4.92 x 3.86 x 2.99″)', 15)	('125 x 98 x 78 mm', 12)	('124 x 98 x 76 mm (4.88 x 3.86 x 2.99″)', 9)
www.ilgs.net	dimensions w x d x h	46	camera_depth	('129 x 70 x 96.5 mm', 3)	('108.8 x 42.4 x 63.2 mm', 3)	('103.8 x 26.0 x 61.0 mm mm', 3)
www.henrys.com	dimensions wxhxd	46	camera_depth	('125 x 64.5 x 32mm (4.9 x 2.5 x 1.3 in.)', 4)	('108.8 x 63.2 x 42.4mm (4.3 x 2.5 x 1.7 in.)', 3)	('95.2 x 54.3 x 22.1mm (3.75 x 2.14 x 0.87 in.)', 3)
www.walmart.com	product in inches l x w x h	46	camera_depth	('4.0 x 2.0 x 3.0', 5)	('4.47 x 2.56 x 0.98', 5)	('4.0 x 3.0 x 2.0', 5)
www.wexphotographic.com	size	46	camera_depth	('97 x 58 x 20 mm', 5)	('125.0 x 64.5 x 32.0 mm', 4)	('97 x 58 x 23 mm', 4)
www.alibaba.com	dimensions	46	camera_dimension	('Φ127×97.5 (5.0” × 3.8”)', 334)	('Φ111 × 82 (4.4” × 3.2”)', 308)	('99.3×96.7×52.8mm', 252)
www.canon-europe.com	dimensions	46	camera_dimension	('87.0 x 57.0 x 27.8 mm', 3)	('96.1 x 45.1 x 23.9 mm (excluding protrusions)', 2)	('101.0 x 64.0 x 31.5 mm', 2)
www.price-hunt.com	dimensions	46	camera_dimension	('128.6 (w) x 95.5 (h) x 77.7 (d) mm', 4)	('129.54 (w) x 96.52 (h) x 71.12 (d) mm', 4)	('5.10 (w) x 3.93 (h) x 3.07 (d) Inch', 4)
www.shopbot.com.au	dimensions	46	camera_dimension	('152 x 116 x 76 mm', 7)	('125 x 96 x 77 mm', 7)	('140 x 82 x 43 mm', 6)
www.mypriceindia.com	dimensions	46	camera_dimension	('106.5 (W) x 61.65 (H) x 21.65 (D) mm', 2)	('97.9 (W) x 56.6 (H) x 20.6 (D) mm', 2)	('92.9 (W) x 52.4 (H) x 21.6 (D) mm', 2)
www.cambuy.com.au	dimensions wxhxd	46	camera_dimension	('130.4 × 93.5 × 63.1 mm (CIPA guideline compliant, excluding protrusions)', 4)	('148.6 x 112.4 x 78.2mm', 3)	('129.6 x 99.7 x 77.9 mm', 2)
www.ilgs.net	width	46	camera_dimension	('12.96 cm', 4)	('13.31 cm', 3)	('12.2 cm', 3)
buy.net	depth	46	camera_dimension	('0.9 in', 24)	('1.1 in', 21)	('1 in', 16)
www.eglobalcentral.co.uk	dimensions approx	46	camera_dimension	('73.0 x 99.5mm (2.9 x 3.9 in.)', 1)	('66 mm/2.6 in. (dia.) x 48 mm/1.9 in. (extension from camera’s lens mounting flange)', 1)	('66mm diameter x 31.5mm long', 1)
cammarkt.com	width	46	camera_dimension	('5.1 in.. 13 cm', 5)	('14.5 cm. 5.7 in.', 4)	('13 cm\nA viewfinder is the small square on the back of a camera that you look through to compose the scene. Some cameras have small screens on the back that act as viewfinders. Other cameras have small glass areas through which you can look out of the front of the camera.. 5.1 in.', 4)
